"","phylum","cutoff","termset","term","gene","description","effectsize"
"536","bacteroidetes","med","level1","Cell Wall and Capsule","FIG00137522","Glucosamine-6-phosphate deaminase [isomerizing], alternative (EC 3.5.99.6)",1.15997739242499
"537","bacteroidetes","med","level1","Cell Wall and Capsule","FIG01280122","Capsular polysaccharide synthesis enzyme Cap5F",1.15600556553778
"538","bacteroidetes","med","level1","Cell Wall and Capsule","FIG00013416","Choline kinase (EC 2.7.1.32)",0.93407968197047
"539","bacteroidetes","med","level1","Cell Wall and Capsule","FIG00007212","GDP-mannose 6-dehydrogenase (EC 1.1.1.132)",0.84584582506735
"540","bacteroidetes","med","level1","Cell Wall and Capsule","FIG00038055","Lipopolysaccharide core biosynthesis protein RfaS",0.787530781688762
"541","bacteroidetes","med","level1","Cell Wall and Capsule","FIG00405688","Teichuronic acid biosynthesis protein TuaE, putative secreted polysaccharide polymerase",0.779033637006525
"542","bacteroidetes","med","level1","Cell Wall and Capsule","FIG01955844","CDP-glycerol:poly(glycerophosphate) glycerophosphotransferase (EC 2.7.8.12)",0.774605737310346
"543","bacteroidetes","med","level1","Cell Wall and Capsule","FIG00050391","Choline permease LicB",0.756591149385995
"544","bacteroidetes","med","level1","Cell Wall and Capsule","FIG00000620","Phosphoheptose isomerase (EC 5.3.1.-)",0.692801239631444
"545","bacteroidetes","med","level1","Cell Wall and Capsule","FIG00139262","Poly(glycerol-phosphate) alpha-glucosyltransferase (EC 2.4.1.52)",0.658296679492526
"546","bacteroidetes","med","level1","Cell Wall and Capsule","FIG00129722","dTDP-rhamnosyl transferase RfbF (EC 2.-.-.-)",0.586745764578345
"547","bacteroidetes","med","level1","Cell Wall and Capsule","FIG00009038","D,D-heptose 7-phosphate kinase",0.523819518720844
"548","bacteroidetes","med","level1","Cell Wall and Capsule","FIG00001235","D-glycero-D-manno-heptose 1,7-bisphosphate phosphatase (EC 3.1.1.-)",0.495338273144695
"549","bacteroidetes","med","level1","Cell Wall and Capsule","FIG00001834","N-acetylmannosaminyltransferase (EC 2.4.1.187)",0.446037662946144
"550","bacteroidetes","med","level1","Cell Wall and Capsule","FIG00002463","Alpha-D-GlcNAc alpha-1,2-L-rhamnosyltransferase (EC 2.4.1.-)",0.436713410703964
"551","bacteroidetes","med","level1","Cell Wall and Capsule","FIG00134889","Glutamine synthetase type I (EC 6.3.1.2)",0.424240545360338
"552","bacteroidetes","med","level1","Cell Wall and Capsule","FIG00002386","Sialic acid-induced transmembrane protein YjhT(NanM), possible mutarotase",0.394962817951768
"553","bacteroidetes","med","level1","Cell Wall and Capsule","FIG00015833","Oligosaccharide repeat unit polymerase Wzy",0.390336963223941
"554","bacteroidetes","med","level1","Cell Wall and Capsule","FIG00003212","D-glycero-D-manno-heptose 1-phosphate guanosyltransferase",0.38613110724179
"555","bacteroidetes","med","level1","Cell Wall and Capsule","FIG00003580","Lipopolysaccharide cholinephosphotransferase LicD1 (EC 2.7.8.-)",0.373160099045736
"556","bacteroidetes","med","level1","Cell Wall and Capsule","FIG00139739","Lipopolysaccharide biosynthesis protein WzxC",0.341098352695428
"557","bacteroidetes","med","level1","Cell Wall and Capsule","FIG00076542","N-acetylglucosamine-6-phosphate deacetylase (EC 3.5.1.25)",0.323616486335781
"558","bacteroidetes","med","level1","Cell Wall and Capsule","FIG00016555","O-antigen flippase Wzx",0.299171184841189
"559","bacteroidetes","med","level1","Cell Wall and Capsule","FIG00132976","Glucose-1-phosphate cytidylyltransferase (EC 2.7.7.33)",0.295579882349146
"560","bacteroidetes","med","level1","Cell Wall and Capsule","FIG00086697","Beta-1,3-glucosyltransferase",0.295113995821176
"561","bacteroidetes","med","level1","Cell Wall and Capsule","FIG00106349","Putative N-acetylgalactosaminyl-diphosphoundecaprenol glucuronosyltransferase",0.260194563750177
"562","bacteroidetes","med","level1","Cell Wall and Capsule","FIG00025611","Colanic acid biosynthesis glycosyl transferase WcaE",0.247927364083498
"563","bacteroidetes","med","level1","Cell Wall and Capsule","FIG00046703","UDP-4-amino-4-deoxy-L-arabinose--oxoglutarate aminotransferase (EC 2.6.1.-)",0.213059366854097
"564","bacteroidetes","med","level1","Phages, Prophages, Transposable elements, Plasmids","FIG00132874","Integron integrase IntIPac",1.87395944775935
"565","bacteroidetes","med","level1","Phages, Prophages, Transposable elements, Plasmids","FIG01655027","Conjugative transposon protein TraG",1.72513550108427
"566","bacteroidetes","med","level1","Phages, Prophages, Transposable elements, Plasmids","FIG00001719","Co-activator of prophage gene expression IbrB",1.35750724661684
"567","bacteroidetes","med","level1","Phages, Prophages, Transposable elements, Plasmids","FIG00001798","Co-activator of prophage gene expression IbrA",1.28174924357933
"568","bacteroidetes","med","level1","Phages, Prophages, Transposable elements, Plasmids","FIG01603001","Conjugative transposon protein TraC",1.04860547622877
"569","bacteroidetes","med","level1","Phages, Prophages, Transposable elements, Plasmids","FIG00052443","Conjugative transposon protein TraL",0.896050217053857
"570","bacteroidetes","med","level1","Phages, Prophages, Transposable elements, Plasmids","FIG01233775","Phage terminase, large subunit [SA bacteriophages 11, Mu50B]",0.86567931095862
"571","bacteroidetes","med","level1","Phages, Prophages, Transposable elements, Plasmids","FIG00051060","Conjugative transposon protein TraH",0.803174606204356
"572","bacteroidetes","med","level1","Phages, Prophages, Transposable elements, Plasmids","FIG00009044","Thiol-activated cytolysin",0.742708058057339
"573","bacteroidetes","med","level1","Phages, Prophages, Transposable elements, Plasmids","FIG00002410","Recombinational DNA repair protein RecT (prophage associated)",0.734155458827327
"574","bacteroidetes","med","level1","Phages, Prophages, Transposable elements, Plasmids","FIG00072244","Conjugative transposon protein TraD",0.336786292247075
"575","bacteroidetes","med","level1","Phages, Prophages, Transposable elements, Plasmids","FIG00055244","Conjugative transposon protein TraO",0.292349121154277
"576","bacteroidetes","med","level1","Phages, Prophages, Transposable elements, Plasmids","FIG00085334","Conjugative transposon protein TraB",0.263436155422835
"577","bacteroidetes","med","level1","Phages, Prophages, Transposable elements, Plasmids","FIG00034988","Conjugative transposon protein TraQ",0.248329387658215
"578","bacteroidetes","med","level1","Phages, Prophages, Transposable elements, Plasmids","FIG00081441","Conjugative transposon protein TraA",0.240720404681192
"579","bacteroidetes","med","level1","Phages, Prophages, Transposable elements, Plasmids","FIG00037161","Conjugative transposon protein TraE",0.210689585848502
"580","bacteroidetes","med","level1","Potassium metabolism","FIG00025630","cAMP-dependent Kef-type K+ transport system",0.643553940882697
"581","bacteroidetes","med","level1","Potassium metabolism","FIG00002960","Potassium-transporting ATPase A chain (EC 3.6.3.12) (TC 3.A.3.7.1)",0.385343600667593
"582","bacteroidetes","med","level1","Potassium metabolism","FIG00046742","Potassium-transporting ATPase B chain (EC 3.6.3.12) (TC 3.A.3.7.1)",0.372933547312676
"583","bacteroidetes","med","level1","Potassium metabolism","FIG00007507","Potassium-transporting ATPase C chain (EC 3.6.3.12) (TC 3.A.3.7.1)",0.364928325261877
"584","bacteroidetes","med","level1","Potassium metabolism","FIG01303527","Trk system potassium uptake protein TrkA",0.30448496227813
"585","bacteroidetes","med","level1","Potassium metabolism","FIG00001463","FKBP-type peptidyl-prolyl cis-trans isomerase FkpA precursor (EC 5.2.1.8)",0.204616225201409
"586","bacteroidetes","med","level2","ATP synthases","FIG00002560","V-type ATP synthase subunit C (EC 3.6.3.14)",1.28708790575601
"587","bacteroidetes","med","level2","ATP synthases","FIG00067562","V-type ATP synthase subunit E (EC 3.6.3.14)",0.771858973296456
"588","bacteroidetes","med","level2","ATP synthases","FIG00003998","V-type ATP synthase subunit K (EC 3.6.3.14)",0.594011036138658
"589","bacteroidetes","med","level2","ATP synthases","FIG00140555","V-type ATP synthase subunit I (EC 3.6.3.14)",0.593244434716778
"590","bacteroidetes","med","level2","ATP synthases","FIG00002460","V-type ATP synthase subunit D (EC 3.6.3.14)",0.581519684705941
"591","bacteroidetes","med","level2","ATP synthases","FIG00000262","ATP synthase delta chain (EC 3.6.3.14)",0.380594041417523
"592","bacteroidetes","med","level2","Capsular and extracellular polysacchrides","FIG00019387","UDP-6-deoxy-AltdiNAc hydrolase (PseG, third step of pseudaminic acid biosynthesis)",4.37861526891351
"593","bacteroidetes","med","level2","Capsular and extracellular polysacchrides","FIG00138801","Beta-1,4-N-acetylgalactosaminyltransferase (EC 2.4.1.-)",3.00483571265935
"594","bacteroidetes","med","level2","Capsular and extracellular polysacchrides","FIG00024470","Capsular polysaccharide synthesis enzyme Cap5J",2.89492666728857
"595","bacteroidetes","med","level2","Capsular and extracellular polysacchrides","FIG00036220","Xanthan biosynthesis glycosyltransferase GumI",2.69043348129829
"596","bacteroidetes","med","level2","Capsular and extracellular polysacchrides","FIG00004927","Colanic acid biosynthesis glycosyl transferase WcaA",2.49174605207182
"597","bacteroidetes","med","level2","Capsular and extracellular polysacchrides","FIG01961365","poly(beta-D-mannuronate) lyase (EC 4.2.2.3)",1.65514369964289
"598","bacteroidetes","med","level2","Capsular and extracellular polysacchrides","FIG01955933","Capsular polysaccharide synthesis enzyme Cap8L",1.47901924840394
"599","bacteroidetes","med","level2","Capsular and extracellular polysacchrides","FIG01280122","Capsular polysaccharide synthesis enzyme Cap5F",1.15600556553778
"600","bacteroidetes","med","level2","Capsular and extracellular polysacchrides","FIG00013416","Choline kinase (EC 2.7.1.32)",0.93407968197047
"601","bacteroidetes","med","level2","Capsular and extracellular polysacchrides","FIG00007212","GDP-mannose 6-dehydrogenase (EC 1.1.1.132)",0.84584582506735
"602","bacteroidetes","med","level2","Capsular and extracellular polysacchrides","FIG00050391","Choline permease LicB",0.756591149385995
"603","bacteroidetes","med","level2","Capsular and extracellular polysacchrides","FIG00000620","Phosphoheptose isomerase (EC 5.3.1.-)",0.692801239631444
"604","bacteroidetes","med","level2","Capsular and extracellular polysacchrides","FIG00129722","dTDP-rhamnosyl transferase RfbF (EC 2.-.-.-)",0.586745764578345
"605","bacteroidetes","med","level2","Capsular and extracellular polysacchrides","FIG00009038","D,D-heptose 7-phosphate kinase",0.523819518720844
"606","bacteroidetes","med","level2","Capsular and extracellular polysacchrides","FIG00001235","D-glycero-D-manno-heptose 1,7-bisphosphate phosphatase (EC 3.1.1.-)",0.495338273144695
"607","bacteroidetes","med","level2","Capsular and extracellular polysacchrides","FIG00002463","Alpha-D-GlcNAc alpha-1,2-L-rhamnosyltransferase (EC 2.4.1.-)",0.436713410703964
"608","bacteroidetes","med","level2","Capsular and extracellular polysacchrides","FIG00002386","Sialic acid-induced transmembrane protein YjhT(NanM), possible mutarotase",0.394962817951768
"609","bacteroidetes","med","level2","Capsular and extracellular polysacchrides","FIG00003212","D-glycero-D-manno-heptose 1-phosphate guanosyltransferase",0.38613110724179
"610","bacteroidetes","med","level2","Capsular and extracellular polysacchrides","FIG00003580","Lipopolysaccharide cholinephosphotransferase LicD1 (EC 2.7.8.-)",0.373160099045736
"611","bacteroidetes","med","level2","Capsular and extracellular polysacchrides","FIG00139739","Lipopolysaccharide biosynthesis protein WzxC",0.341098352695428
"612","bacteroidetes","med","level2","Capsular and extracellular polysacchrides","FIG00076542","N-acetylglucosamine-6-phosphate deacetylase (EC 3.5.1.25)",0.323616486335781
"613","bacteroidetes","med","level2","Capsular and extracellular polysacchrides","FIG00132976","Glucose-1-phosphate cytidylyltransferase (EC 2.7.7.33)",0.295579882349146
"614","bacteroidetes","med","level2","Capsular and extracellular polysacchrides","FIG00025611","Colanic acid biosynthesis glycosyl transferase WcaE",0.247927364083498
"615","bacteroidetes","med","level2","Gram-Negative cell wall components","FIG00047529","Sensor protein PhoQ (EC 2.7.13.3)",4.84722124186922
"616","bacteroidetes","med","level2","Gram-Negative cell wall components","FIG00244482","UDP-glucose:(glucosyl)lipopolysaccharide alpha-1,2-glucosyltransferase (EC 2.4.1.58)",4.5499915204266
"617","bacteroidetes","med","level2","Gram-Negative cell wall components","FIG00139513","Protein of unknown function DUF1009 clustered with KDO2-Lipid A biosynthesis genes",4.37861526891351
"618","bacteroidetes","med","level2","Gram-Negative cell wall components","FIG01955918","Lipopolysaccharide 1,2-N-acetylglucosaminetransferase (EC 2.4.1.56)",2.74598347658534
"619","bacteroidetes","med","level2","Gram-Negative cell wall components","FIG00034704","UDP-galactose:(galactosyl) LPS alpha1,2-galactosyltransferase WaaW (EC 2.4.1.-)",2.55299348187809
"620","bacteroidetes","med","level2","Gram-Negative cell wall components","FIG00017986","UDP-glucose:(glucosyl)lipopolysaccharide alpha-1,3-glucosyltransferase WaaO (EC 2.4.1.-)",2.45734657704268
"621","bacteroidetes","med","level2","Gram-Negative cell wall components","FIG00010713","Fe(2+)/alpha-ketoglutarate-dependent dioxygenase LpxO",1.81706194865087
"622","bacteroidetes","med","level2","Gram-Negative cell wall components","FIG00038055","Lipopolysaccharide core biosynthesis protein RfaS",0.787530781688762
"623","bacteroidetes","med","level2","Gram-Negative cell wall components","FIG00000620","Phosphoheptose isomerase (EC 5.3.1.-)",0.692801239631444
"624","bacteroidetes","med","level2","Gram-Negative cell wall components","FIG00001235","D-glycero-D-manno-heptose 1,7-bisphosphate phosphatase (EC 3.1.1.-)",0.495338273144695
"625","bacteroidetes","med","level2","Gram-Negative cell wall components","FIG00015833","Oligosaccharide repeat unit polymerase Wzy",0.390336963223941
"626","bacteroidetes","med","level2","Gram-Negative cell wall components","FIG00016555","O-antigen flippase Wzx",0.299171184841189
"627","bacteroidetes","med","level2","Gram-Negative cell wall components","FIG00086697","Beta-1,3-glucosyltransferase",0.295113995821176
"628","bacteroidetes","med","level2","Gram-Negative cell wall components","FIG00046703","UDP-4-amino-4-deoxy-L-arabinose--oxoglutarate aminotransferase (EC 2.6.1.-)",0.213059366854097
"629","bacteroidetes","med","level2","Gram-Positive cell wall components","FIG00119516","Putative teichuronic acid biosynthesis glycosyl transferase TuaC",1.28509827734267
"630","bacteroidetes","med","level2","Gram-Positive cell wall components","FIG00405688","Teichuronic acid biosynthesis protein TuaE, putative secreted polysaccharide polymerase",0.779033637006525
"631","bacteroidetes","med","level2","Gram-Positive cell wall components","FIG01955844","CDP-glycerol:poly(glycerophosphate) glycerophosphotransferase (EC 2.7.8.12)",0.774605737310346
"632","bacteroidetes","med","level2","Gram-Positive cell wall components","FIG00139262","Poly(glycerol-phosphate) alpha-glucosyltransferase (EC 2.4.1.52)",0.658296679492526
