"","phylum","cutoff","termset","term","gene","description","effectsize"
"855","delta.epsilon.subdivisions","med","level1","Respiration","FIG00133522","Carbon monoxide-induced hydrogenase iron-sulfur protein CooX",0.100576329458399
"856","delta.epsilon.subdivisions","med","level1","Respiration","FIG00135013","Carbon monoxide-induced hydrogenase large subunit CooH",0.0724149557945699
"857","delta.epsilon.subdivisions","med","level1","Respiration","FIG00133359","Carbon monoxide-induced hydrogenase membrane protein CooM",0.106492584565067
"858","delta.epsilon.subdivisions","med","level1","Respiration","FIG00137189","Carbon monoxide-induced hydrogenase NuoC-like protein CooU",0.0822897212416489
"859","delta.epsilon.subdivisions","med","level1","Respiration","FIG00133659","Carbon monoxide-induced hydrogenase proton translocating subunit CooK",0.129312425647448
"860","delta.epsilon.subdivisions","med","level1","Respiration","FIG00136221","Carbon monoxide-induced hydrogenase small subunit CooL",0.0862082816493812
"861","delta.epsilon.subdivisions","med","level1","Respiration","FIG00130339","Cytochrome c heme lyase subunit CcmF",0.0278519056969548
"862","delta.epsilon.subdivisions","med","level1","Respiration","FIG00000815","Cytochrome c-type biogenesis protein CcmC, putative heme lyase for CcmE",0.0278519056969548
"863","delta.epsilon.subdivisions","med","level1","Respiration","FIG00003069","Cytochrome c-type biogenesis protein CcmE, heme chaperone",0.0312133426438148
"864","delta.epsilon.subdivisions","med","level1","Respiration","FIG00001505","Electron transport complex protein RnfA",0.0323281049073278
"865","delta.epsilon.subdivisions","med","level1","Respiration","FIG00133292","Electron transport complex protein RnfB",0.049700683882441
"866","delta.epsilon.subdivisions","med","level1","Respiration","FIG00018536","Electron transport complex protein RnfC",0.0407087950134342
"867","delta.epsilon.subdivisions","med","level1","Respiration","FIG00022976","Electron transport complex protein RnfD",0.0323281050635646
"868","delta.epsilon.subdivisions","med","level1","Respiration","FIG00134060","Electron transport complex protein RnfE",0.0317609402106109
"869","delta.epsilon.subdivisions","med","level1","Respiration","FIG00002689","Electron transport complex protein RnfG",0.0335254385282786
"870","delta.epsilon.subdivisions","med","level1","Respiration","FIG01299858","Energy-conserving hydrogenase (ferredoxin), subunit A",0.0354975277019429
"871","delta.epsilon.subdivisions","med","level1","Respiration","FIG00019322","Energy-conserving hydrogenase (ferredoxin), subunit B",0.0348148802701997
"872","delta.epsilon.subdivisions","med","level1","Respiration","FIG00013663","Energy-conserving hydrogenase (ferredoxin), subunit C",0.0335254407068772
"873","delta.epsilon.subdivisions","med","level1","Respiration","FIG00096540","Energy-conserving hydrogenase (ferredoxin), subunit D",0.0603457976189032
"874","delta.epsilon.subdivisions","med","level1","Respiration","FIG00023953","Energy-conserving hydrogenase (ferredoxin), subunit E",0.0411448627152584
"875","delta.epsilon.subdivisions","med","level1","Respiration","FIG00011423","Ferredoxin reductase",0.0973670076050448
"876","delta.epsilon.subdivisions","med","level1","Respiration","FIG00095599","formate dehydrogenase formation protein FdhE",0.0291995783291563
"877","delta.epsilon.subdivisions","med","level1","Respiration","FIG00048014","Fumarate reductase flavoprotein subunit (EC 1.3.99.1)",0.0607563308399446
"878","delta.epsilon.subdivisions","med","level1","Respiration","FIG00066123","Ni,Fe-hydrogenase I cytochrome b subunit",0.042826964301967
"879","delta.epsilon.subdivisions","med","level1","Respiration","FIG00134943","Periplasmic [Fe] hydrogenase large subunit (EC 1.12.7.2)",0.0952828392273837
"880","delta.epsilon.subdivisions","med","level1","Respiration","FIG00049433","Periplasmic [Fe] hydrogenase large subunit (EC 1.12.7.2)",0.0354975240529107
"881","delta.epsilon.subdivisions","med","level1","Respiration","FIG00013811","Periplasmic thiol:disulfide interchange protein DsbA",0.0516786457060574
"882","delta.epsilon.subdivisions","med","level1","Respiration","FIG01961198","soluble [2Fe-2S] ferredoxin",0.693205330231834
"883","delta.epsilon.subdivisions","med","level1","Respiration","FIG00046358","Transport ATP-binding protein CydC",0.0950987505775114
"884","delta.epsilon.subdivisions","med","level1","Respiration","FIG01010650","Transport ATP-binding protein CydD",0.0643351763694899
"885","delta.epsilon.subdivisions","med","level1","Respiration","FIG00138205","Uptake hydrogenase large subunit (EC 1.12.99.6)",0.032296276213589
"886","delta.epsilon.subdivisions","med","level1","Clustering-based subsystems","FIG00001221","Alkanesulfonates-binding protein",0.057494508224899
"887","delta.epsilon.subdivisions","med","level1","Clustering-based subsystems","FIG00001060","Cell division protein FtsL",0.0291995797213254
"888","delta.epsilon.subdivisions","med","level1","Clustering-based subsystems","FIG00001491","Peroxide stress regulator PerR, FUR family",0.0329158874003088
"889","delta.epsilon.subdivisions","med","level1","Clustering-based subsystems","FIG00146524","Shikimate kinase III (EC 2.7.1.71)",0.272192003095614
"890","delta.epsilon.subdivisions","med","level1","Clustering-based subsystems","FIG00018716","Type III secretion bridge between inner and outermembrane lipoprotein (YscJ,HrcJ,EscJ, PscJ)",0.0748873350917036
"891","delta.epsilon.subdivisions","med","level1","Clustering-based subsystems","FIG00024965","Type III secretion chaperone protein for YopD (SycD)",0.22008774909376
"892","delta.epsilon.subdivisions","med","level1","Clustering-based subsystems","FIG00015893","Type III secretion host injection and negative regulator protein (YopD)",0.275645890568688
"893","delta.epsilon.subdivisions","med","level1","Clustering-based subsystems","FIG00023849","Type III secretion inner membrane protein (YscR,SpaR,HrcR,EscR,homologous to flagellar export components)",0.121303095583053
"894","delta.epsilon.subdivisions","med","level1","Clustering-based subsystems","FIG00032019","Type III secretion inner membrane protein (YscS,homologous to flagellar export components)",0.183046813412204
"895","delta.epsilon.subdivisions","med","level1","Clustering-based subsystems","FIG00634179","Type III secretion inner membrane protein (YscT,HrcT,SpaR,EscT,EpaR1,homologous to flagellar export components)",0.183046805284036
"896","delta.epsilon.subdivisions","med","level1","Clustering-based subsystems","FIG00002913","Type III secretion inner membrane protein (YscU,SpaS,EscU,HrcU,SsaU, homologous to flagellar export components)",0.156587120481885
"897","delta.epsilon.subdivisions","med","level1","Clustering-based subsystems","FIG00016496","Type III secretion outermembrane pore forming protein (YscC,MxiD,HrcC, InvG)",0.136740691167506
"898","delta.epsilon.subdivisions","med","level1","Clustering-based subsystems","FIG00024764","Type III secretion spans bacterial envelope protein (YscO)",0.275645890568688
"899","delta.epsilon.subdivisions","med","level1","Phosphorus Metabolism","FIG00066575","Exopolyphosphatase (EC 3.6.1.11)",0.120819152858821
"900","delta.epsilon.subdivisions","med","level1","Phosphorus Metabolism","FIG00001795","PhnG protein",0.121303094659613
"901","delta.epsilon.subdivisions","med","level1","Phosphorus Metabolism","FIG00001686","PhnH protein",0.0832923406987396
"902","delta.epsilon.subdivisions","med","level1","Phosphorus Metabolism","FIG00003283","Phosphonates transport ATP-binding protein PhnK",0.0462117391135344
"903","delta.epsilon.subdivisions","med","level1","Phosphorus Metabolism","FIG00005434","Phosphonoacetate hydrolase (EC 3.11.1.2)",0.626067085882067
"904","delta.epsilon.subdivisions","med","level1","Phosphorus Metabolism","FIG00000504","Polyphosphate kinase (EC 2.7.4.1)",0.0488512372305716
"905","delta.epsilon.subdivisions","med","level1","Phosphorus Metabolism","FIG01304060","Protein RcsF",0.0988447014137872
"906","delta.epsilon.subdivisions","med","level1","Phosphorus Metabolism","FIG00031504","Pyrophosphate-energized proton pump (EC 3.6.1.1)",0.0849243201408245
"907","delta.epsilon.subdivisions","med","level1","Sulfur Metabolism","FIG00024999","ABC-type nitrate/sulfonate/bicarbonate transport system, ATPase component",0.0396248776683823
"908","delta.epsilon.subdivisions","med","level1","Sulfur Metabolism","FIG00001221","Alkanesulfonates-binding protein",0.057494508224899
"909","delta.epsilon.subdivisions","med","level1","Sulfur Metabolism","FIG00138354","Alkanesulfonates transport system permease protein",0.0375407116318247
"910","delta.epsilon.subdivisions","med","level1","Sulfur Metabolism","FIG00001029","Alkyl hydroperoxide reductase protein F (EC 1.6.4.-)",0.174230888826201
"911","delta.epsilon.subdivisions","med","level1","Sulfur Metabolism","FIG00001548","Beta-galactosidase (EC 3.2.1.23)",0.0793669984823635
"912","delta.epsilon.subdivisions","med","level1","Sulfur Metabolism","FIG00075438","Blr3520 protein homolog, hypothetical protein",0.403385137384406
"913","delta.epsilon.subdivisions","med","level1","Sulfur Metabolism","FIG00007134","FMN reductase (EC 1.5.1.29)",0.299380588809714
"914","delta.epsilon.subdivisions","med","level1","Sulfur Metabolism","FIG00218417","probable beta-D-galactosidase",0.121303077422093
"915","delta.epsilon.subdivisions","med","level1","Sulfur Metabolism","FIG00002084","Taurine-binding periplasmic protein TauA",0.363800204613943
"916","delta.epsilon.subdivisions","med","level1","Sulfur Metabolism","FIG00018627","Taurine transport ATP-binding protein TauB",0.0751249968834322
"917","delta.epsilon.subdivisions","med","level1","Sulfur Metabolism","FIG01955919","Thioredoxin reductase (EC 1.8.1.9)",0.0377313792961149
"918","delta.epsilon.subdivisions","med","level1","Virulence","FIG00002896","Conjugative transfer protein TrbB",0.0732357909517813
"919","delta.epsilon.subdivisions","med","level1","Virulence","FIG00130468","Conjugative transfer protein TrbC",0.224630599772501
"920","delta.epsilon.subdivisions","med","level1","Virulence","FIG00006846","Conjugative transfer protein TrbD",0.149704884817752
"921","delta.epsilon.subdivisions","med","level1","Virulence","FIG00002617","Conjugative transfer protein TrbE",0.0724149461673607
"922","delta.epsilon.subdivisions","med","level1","Virulence","FIG00138154","Conjugative transfer protein TrbF",0.119266162526306
"923","delta.epsilon.subdivisions","med","level1","Virulence","FIG00002641","Conjugative transfer protein TrbG",0.0930418443672294
"924","delta.epsilon.subdivisions","med","level1","Virulence","FIG00002602","Conjugative transfer protein TrbI",0.0624266816376933
"925","delta.epsilon.subdivisions","med","level1","Virulence","FIG00002546","Conjugative transfer protein TrbJ",0.181313566149662
"926","delta.epsilon.subdivisions","med","level1","Virulence","FIG00002771","Conjugative transfer protein TrbL",0.105122141275233
"927","delta.epsilon.subdivisions","med","level1","Virulence","FIG00067512","IncQ plasmid conjugative transfer protein TraQ (RP4 TrbM homolog)",0.064776728716233
"928","delta.epsilon.subdivisions","med","level1","Virulence","FIG00138609","Type IV secretion system protein VirD4",0.0286541112949168
"929","delta.epsilon.subdivisions","med","level1","Potassium metabolism","FIG00002960","Potassium-transporting ATPase A chain (EC 3.6.3.12) (TC 3.A.3.7.1)",0.0340437851137265
"930","delta.epsilon.subdivisions","med","level1","Potassium metabolism","FIG00046742","Potassium-transporting ATPase B chain (EC 3.6.3.12) (TC 3.A.3.7.1)",0.0376633781047677
"931","delta.epsilon.subdivisions","med","level1","Potassium metabolism","FIG00007507","Potassium-transporting ATPase C chain (EC 3.6.3.12) (TC 3.A.3.7.1)",0.0360867270446033
"932","delta.epsilon.subdivisions","med","level1","Potassium metabolism","FIG00080110","TrkA-N:Sodium/hydrogen exchanger",0.095282839277897
"933","delta.epsilon.subdivisions","med","level1","Phages, Prophages, Transposable elements","FIG01304444","Phage capsid and scaffold",0.363600660454701
"934","delta.epsilon.subdivisions","med","level1","Phages, Prophages, Transposable elements","FIG00229185","Phage capsid protein",1.10894097425495
"935","delta.epsilon.subdivisions","med","level1","Phages, Prophages, Transposable elements","FIG00019944","Phage capsid scaffolding protein",0.121303095014849
"936","delta.epsilon.subdivisions","med","level2","Organic sulfur assimilation","FIG00024999","ABC-type nitrate/sulfonate/bicarbonate transport system, ATPase component",0.0396248776683823
"937","delta.epsilon.subdivisions","med","level2","Organic sulfur assimilation","FIG00001221","Alkanesulfonates-binding protein",0.057494508224899
"938","delta.epsilon.subdivisions","med","level2","Organic sulfur assimilation","FIG00138354","Alkanesulfonates transport system permease protein",0.0375407116318247
"939","delta.epsilon.subdivisions","med","level2","Organic sulfur assimilation","FIG00007134","FMN reductase (EC 1.5.1.29)",0.299380588809714
"940","delta.epsilon.subdivisions","med","level2","Organic sulfur assimilation","FIG00002084","Taurine-binding periplasmic protein TauA",0.363800204613943
"941","delta.epsilon.subdivisions","med","level2","Organic sulfur assimilation","FIG00018627","Taurine transport ATP-binding protein TauB",0.0751249968834322
"942","delta.epsilon.subdivisions","med","level2","Electron donating reactions","FIG00023879","Anaerobic glycerol-3-phosphate dehydrogenase subunit B (EC 1.1.5.3)",0.0696297644488233
"943","delta.epsilon.subdivisions","med","level2","Electron donating reactions","FIG00139050","Anaerobic glycerol-3-phosphate dehydrogenase subunit C (EC 1.1.5.3)",0.132837465854406
"944","delta.epsilon.subdivisions","med","level2","Electron donating reactions","FIG00001505","Electron transport complex protein RnfA",0.0323281049073278
"945","delta.epsilon.subdivisions","med","level2","Electron donating reactions","FIG00133292","Electron transport complex protein RnfB",0.049700683882441
"946","delta.epsilon.subdivisions","med","level2","Electron donating reactions","FIG00018536","Electron transport complex protein RnfC",0.0407087950134342
"947","delta.epsilon.subdivisions","med","level2","Electron donating reactions","FIG00022976","Electron transport complex protein RnfD",0.0323281050635646
"948","delta.epsilon.subdivisions","med","level2","Electron donating reactions","FIG00134060","Electron transport complex protein RnfE",0.0317609402106109
"949","delta.epsilon.subdivisions","med","level2","Electron donating reactions","FIG00002689","Electron transport complex protein RnfG",0.0335254385282786
"950","delta.epsilon.subdivisions","med","level2","Electron donating reactions","FIG01299858","Energy-conserving hydrogenase (ferredoxin), subunit A",0.0354975277019429
"951","delta.epsilon.subdivisions","med","level2","Electron donating reactions","FIG00019322","Energy-conserving hydrogenase (ferredoxin), subunit B",0.0348148802701997
"952","delta.epsilon.subdivisions","med","level2","Electron donating reactions","FIG00013663","Energy-conserving hydrogenase (ferredoxin), subunit C",0.0335254407068772
"953","delta.epsilon.subdivisions","med","level2","Electron donating reactions","FIG00096540","Energy-conserving hydrogenase (ferredoxin), subunit D",0.0603457976189032
"954","delta.epsilon.subdivisions","med","level2","Electron donating reactions","FIG00023953","Energy-conserving hydrogenase (ferredoxin), subunit E",0.0411448627152584
"955","delta.epsilon.subdivisions","med","level2","Electron donating reactions","FIG00048014","Fumarate reductase flavoprotein subunit (EC 1.3.99.1)",0.0607563308399446
"956","delta.epsilon.subdivisions","med","level2","Electron donating reactions","FIG00066123","Ni,Fe-hydrogenase I cytochrome b subunit",0.042826964301967
